('2017-04-21 19:02:05', '@CortesSteve @federalreserve @POTUS @USTreasury Dodd Frank regulations hurt the banks and let hedge funds &amp; #HFT QU‰Û_ https://t.co/s5FtbtIb7M'),,,,,
('2017-04-21 19:01:34', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/ddJt5HPd04 $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 18:55:12', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/NsIdKlatAs $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:50:17', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/ibaiecPsRR $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:45:20', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/fhMmdjxaHM $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:45:20', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/NsIdKlatAs $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 18:40:12', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/ibaiecPsRR $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 18:40:12', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/8Rb3ECvffD $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:38:22'," 'RT @Chase: Take a tour of our ""branch of the future"" model on display at #InvestorDay. $JPM\nhttps://t.co/Yj5JSF5hSI')",,,,,
('2017-04-21 18:37:35', 'RT @JNTNews: .@jpmorgan @BNYMellon\nThink about it, do YOU want $JNJ products with over 104,700 LAWSUITS? \nhttps://t.co/9zI57dQ7Gl\n$JPM $BK'),,,
('2017-04-21 18:32:25', '#JPMorganChase 5 Things #organChase Wants You to Know. Read more: https://t.co/fkRvpmgJbA $JPM'),,,,,
('2017-04-21 18:30:47', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/wxAc60pNhn $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:30:47', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/8Rb3ECvffD $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 18:28:27', 'RT @FoxBusiness: 5 things JPMorgan Chase wants you to know $JPM  https://t.co/33bxu85Luf'),,,,,
('2017-04-21 18:28:07', 'Loading banks... giddy up!\n\n$BAC $C $GS $MS $JPM'),,,,,
('2017-04-21 18:26:25', '#BREAKING President Trump says Tax Reform package coming next week #WallStreet #stocks $GS $JPM $MS $C $WFC $BAC $BX $BLK $BCS #fridayreads'),,,,,
('2017-04-21 18:25:46', '$SPY $BAC $GS $JPM $AAPL $FB $AMZN $GOOG next week is perfect setup with earnings, H.C vote, and taxes. Just need Le Pen to lose!'),,,
('2017-04-21 18:25:10', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/kip5oGN9Vd $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:23:13', '5 things JPMorgan Chase wants you to know $JPM https://t.co/Ud4K64b2wq\n\n‰ÛÓ FOX Business (FoxBusiness) April 21, 2017\n\n#MerchantCashAdvance'),,,,
('2017-04-21 18:20:14', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/wxAc60pNhn $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 18:20:14', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/yQYLOKn5Qu $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:20:01', '5 things JPMorgan Chase wants you to know $JPM  https://t.co/33bxu85Luf'),,,,,
('2017-04-21 18:15:19', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/kip5oGN9Vd $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 18:15:04', 'Long #European #banks $MB.MI $MDIBY $UBG.MI $UNCFF $BBVA $SAN $FAZ more attractive than American sell $BAC $WFC $C $MS $GS $JPM $BPOP $BBT'),,,,,
('2017-04-21 18:14:50', 'Jefferies Group Weighs in on JPMorgan Chase &amp; Co.‰Ûªs Q4 2017 Earnings $JPM https://t.co/FKLzd0Urjh'),,,,,
('2017-04-21 18:10:15', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/Yycairc0fy $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:10:15', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/yQYLOKn5Qu $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 18:05:14', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/vT9HmoiNbp $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:03:23', '$SPY $BAC $GS $JPM $AAPL $FB - tax cut legislation will be revealed next week. That puts huge bid under market regardless of French results'),,,,,
('2017-04-21 18:01:15', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/Yycairc0fy $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 18:01:15', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/SOm8rjvuBZ $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 18:00:34', 'HUGE $AMZN $GOOGL $AAPL $FB $TSLA $GS $JPM https://t.co/kbPeBkW7oh'),,,,,
('2017-04-21 17:58:00', 'Risk Parity:Tudor Jones:Apokalypto when volatility returns vs AQR: concerns are overblown.Flow exit strategy 4 7 of‰Û_ https://t.co/NgGjcmXPbv'),,,,,
('2017-04-21 17:55:08', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/vT9HmoiNbp $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 17:50:11', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/SOm8rjvuBZ $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 17:48:34', '#JPMorganChase 5 Things #organChase Wants You to Know. Read more: https://t.co/TzjgfcPYbu $JPM'),,,,,
('2017-04-21 17:44:14', '$JPM 5 Things JPMorgan Chase Wants You to Know https://t.co/spTYbtDuVY'),,,,,
('2017-04-21 17:43:31'," ""RT @chuckjlaporta: @pdacosta @dandolfa @HuntCfp @DiMartinoBooth False. Everyone knew who the troubled banks were. $JPM"," $WFC didn't need th‰Û_"")",,,,
('2017-04-21 17:40:08'," ""RT @chuckjlaporta: @pdacosta @dandolfa @HuntCfp @DiMartinoBooth False. Everyone knew who the troubled banks were. $JPM"," $WFC didn't need th‰Û_"")",,,,
('2017-04-21 17:35:37'," ""RT @chuckjlaporta: @pdacosta @dandolfa @HuntCfp @DiMartinoBooth False. Everyone knew who the troubled banks were. $JPM"," $WFC didn't need th‰Û_"")",,,,
