('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:09', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:08', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:08', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:07', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:44:29', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:43:58', 'Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere:â€_ https://t.co/Q873di9ORw'),,,,,,,,,,,,
('2017-05-08 00:40:17', 'RT @bespokeinvest: For the major banks, is this just a sideways range or a head and shoulders pattern? https://t.co/PVPTlfIjqi $BAC $C $JPMâ€_'),,,,,,,,,,,
('2017-05-08 00:39:21', 'RT @bespokeinvest: For the major banks, is this just a sideways range or a head and shoulders pattern? https://t.co/PVPTlfIjqi $BAC $C $JPMâ€_'),,,,,,,,,,,
('2017-05-08 00:12:47', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 00:12:16', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 00:12:07', 'Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM https://t.co/mJD41QZ2LW'),,,,,,,,,,,,
('2017-05-07 23:28:54', 'JPMorgan Chase &amp; Co.â€™s $JPM Neutral Rating Reaffirmed at Nomura https://t.co/jBlka3kWMX'),,,,,,,,,,,,
('2017-05-07 22:43:48', 'JPMorgan Chase &amp; Co. $JPM Stake Lowered by Endeavour Capital Advisors Inc. https://t.co/63Py4n2eV2'),,,,,,,,,,,,
('2017-05-07 22:35:25', 'Caxton Associates LP Takes Position in JPMorgan Chase &amp; Co. $JPM https://t.co/EvUJdR5C12'),,,,,,,,,,,,
('2017-05-07 22:18:18', 'Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/C8sD157uBV'),,,,,,,,,,,,
('2017-05-07 22:09:33', 'Tudor Investment Corp Et Al Raises Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/gbUhEB4SWT'),,,,,,,,,,,,
('2017-05-07 21:58:08', 'RT @jpmorgan: â€œOur investment supports building a link between a successful education and career.â€ù  Jamie Dimon on $JPMâ€™s New #SkillsForYouâ€_'),,,,,,,,,,,,
('2017-05-07 21:52:12'," ""RT @JeffreyMatthews: @AlderLaneeggs What was BSC's book when $JPM bid $2?"")",,,,,,,,,,,,
('2017-05-07 21:35:10', 'RT @bespokeinvest: For the major banks, is this just a sideways range or a head and shoulders pattern? https://t.co/PVPTlfIjqi $BAC $C $JPMâ€_'),,,,,,,,,,,
('2017-05-07 21:31:59', 'RT @bespokeinvest: For the major banks, is this just a sideways range or a head and shoulders pattern? https://t.co/PVPTlfIjqi $BAC $C $JPMâ€_'),,,,,,,,,,,
('2017-05-07 21:28:31', 'For the major banks, is this just a sideways range or a head and shoulders pattern? https://t.co/PVPTlfIjqi $BAC $Câ€_ https://t.co/B9iWeQiAPk'),,,,,,,,,,,
('2017-05-07 20:26:20', 'This Day in Stock Market History: 1901 - $JPM bidding war for NorPac. continues. 1915 - U-Boats sink the Lusitania\nhttps://t.co/WUN7Nf0M7f'),,,,,,,,,,,,
('2017-05-07 20:22:48', '#JPMorganChase organ taps Resegue to head Latin America equity trading -source. Read more: https://t.co/J07I1IgmP7 $JPM'),,,,,,,,,,,,
('2017-05-07 20:22:11', '#JPMorganChase #organChase : Advancing Phl animation industry to next level. Read more: https://t.co/TYFAn8KEgU $JPM'),,,,,,,,,,,,
('2017-05-07 20:08:09', 'RT @jpmorgan: â€œOur investment supports building a link between a successful education and career.â€ù  Jamie Dimon on $JPMâ€™s New #SkillsForYouâ€_'),,,,,,,,,,,,
('2017-05-07 19:43:16', 'JPMorgan Chase &amp; Co. $JPM Position Raised by Tudor Investment Corp Et Al https://t.co/mSjYhWm0pt'),,,,,,,,,,,,
('2017-05-07 19:41:18'," ""@AlderLaneeggs What was BSC's book when $JPM bid $2?"")",,,,,,,,,,,,
('2017-05-07 17:50:00'," ""$UAL's stock performance shows why it's hard to asses long-term impact of reputation crises. See also $GS", $SPGI,"â€_ https://t.co/ChCNSblU0c"")",,,,,,,,,,
('2017-05-07 15:33:23', '$1.63 Earnings Per Share Expected for JPMorgan Chase &amp; Co. $JPM This Quarter https://t.co/qk6rKE8BNG'),,,,,,,,,,,,
('2017-05-07 15:33:22', '$1.63 Earnings Per Share Expected for JPMorgan Chase &amp; Co. $JPM This Quarter https://t.co/Gw6pLvdW4Y'),,,,,,,,,,,,
('2017-05-07 15:14:32'," ""RT @MattMEgan5: Source: new round of cyber attacks on U.S. banks has started. Chase experiencing 'intermittent issues' as hacker group postâ€_"")",,,,,,,,,,,,
('2017-05-07 13:58:16'," ""Eric Trump: 'We donâ€™t rely on American banks. We have all the funding we need out of #Russia #SundayMorning $BACâ€_ https://t.co/9n3NAiwfdf"")",,,,,,,,,,,,
('2017-05-07 13:30:53', 'Jackson Grant Investment Advisers Inc. Buys 14 Shares of JPMorgan Chase &amp; Co. $JPM https://t.co/9TzKt9Y3Uv'),,,,,,,,,,,,
('2017-05-07 12:58:13', 'RT @CharlesNance415: Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/Yycairc0fy $teva $bmy $abbv $hot $v $mdt $axp $dow #Câ€_'),,,,,,,,,,,,
('2017-05-07 12:56:20', 'RT @CharlesNance415: #manage strategic #risk at https://t.co/Yycairc0fy #support #assess with #quantitative #objectives $jpm $csco $xlp #Frâ€_'),,,,,,,,,,,,
('2017-05-07 11:42:44', 'Wealthfront Inc. Increases Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/zMCIElXabK'),,,,,,,,,,,,
('2017-05-07 11:41:24', 'Aldebaran Financial Inc. Lowers Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/N2VR6F2CQW'),,,,,,,,,,,,
('2017-05-07 11:41:24', 'Aldebaran Financial Inc. Lowers Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/DZgseq0OHX'),,,,,,,,,,,,
('2017-05-07 11:30:02', 'This Day in Stock Market History: 1901 - $JPM bidding war for NorPac. continues. 1915 - U-Boats sink the Lusitania\nhttps://t.co/LqFPBEmbuy'),,,,,,,,,,,,
('2017-05-07 11:11:10'," ""RT @theflynews: Week in review: How Trump's policies moved stocks $BAC $C $GS $JPM $MS $USB $WFC $ORCL $TSLA $AAPL $IBM $MSFT $FBâ€_ https://â€_"")",,,,,,,,,,,,
('2017-05-07 10:54:51', '#JPMorganChase BRIEF-organ estimates possible legal costs in excess of reserves at about $2.... Read more: https://t.co/HsISp9W3cn $JPM'),,,,,,,,,,,,
('2017-05-07 10:54:14', '#JPMorganChase #organChasers Dreaming Of Paris Or Rome Are Getting Frankfurt Or Dublin. Read more: https://t.co/jdVnDH9R1D $JPM'),,,,,,,,,,,,
('2017-05-07 10:53:37', '#JPMorganChase International banks plan pre-Brexit moves from London. Read more: https://t.co/ksMB4BRPsR $JPM'),,,,,,,,,,,,
('2017-05-07 10:53:00', '#JPMorganChase organ Says Buy 5 Top Banks on Recent Sector Weakness. Read more: https://t.co/4MGKOcKh2H $JPM'),,,,,,,,,,,,
('2017-05-07 10:52:23', '#JPMorganChase organ Russ : Closed Period Announcement. Read more: https://t.co/112Nh99znw $JPM'),,,,,,,,,,,,
('2017-05-07 10:51:46', '#JPMorganChase #organChase &amp; Co : JPMC&amp;Co. Form 10-Q (1Q 2017). Read more: https://t.co/933oHNEPnk $JPM'),,,,,,,,,,,,
('2017-05-07 10:51:09', '#JPMorganChase JP Morgan to shift back-office roles to Dublin as Frankfurt nets traders. Read more: https://t.co/HPhgZIAhYX $JPM'),,,,,,,,,,,,
('2017-05-07 10:50:32', '#JPMorganChase JP Morgan CIB CEO confirms hundreds of banking jobs planned for Dublin. Read more: https://t.co/HhqetFZHdF $JPM'),,,,,,,,,,,,
('2017-05-07 10:46:13', '#JPMorganChase organ calls for tougher clearing house rules. Read more: https://t.co/UpFSRk7GPF $JPM'),,,,,,,,,,,,
('2017-05-07 10:46:03', 'Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/HzHKseXZzy'),,,,,,,,,,,,
('2017-05-07 09:34:22', 'JPMorgan Chase &amp; Co. $JPM is UBS Asset Management Americas Inc.â€™s 7th Largest Position https://t.co/pSAudmsZ4I'),,,,,,,,,,,,
('2017-05-07 09:31:12', 'Aldebaran Financial Inc. Lowers Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/5LiYdyTxOM'),,,,,,,,,,,,
('2017-05-07 09:31:11', 'Aldebaran Financial Inc. Lowers Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/5BAJjyiDyi'),,,,,,,,,,,,
('2017-05-07 09:27:30', 'Wealthfront Inc. Increases Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/V5ULV3tUWc'),,,,,,,,,,,,
('2017-05-07 09:27:24', 'JPMorgan Chase &amp; Co. $JPM is UBS Asset Management Americas Inc.â€™s 7th Largest Position https://t.co/rWnviwCvgn'),,,,,,,,,,,,
('2017-05-07 08:38:21'," ""RT @Investing_Books: Liar's Poker by Michael Lewis: https://t.co/b8y3x8Enn1 $WFM $JPM $C $AAPL $TSLA $NFLX $SPY"")",,,,,,,,,,,,
('2017-05-07 08:08:21', 'JP Morgan a Sell  $JPM https://t.co/PmKYO1b3nx TV_TradingIdeas'),,,,,,,,,,,,
('2017-05-07 08:04:16', 'JP Morgan a Sell  $JPM https://t.co/OGVgkQndSR'),,,,,,,,,,,,
('2017-05-07 06:09:32', '$JPM $AEM JPMorganâ€™s most preferred US gold producer is Agnico Eagle Mines Ltd (NYSE:AEM) https://t.co/XoBk1qmalA â€_'),,,,,,,,,,,,
('2017-05-07 04:52:07', 'Round Hill Asset Management Acquires New Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/EfiSXhUXZM'),,,,,,,,,,,,
('2017-05-07 04:40:49', 'RT @iSlaptheAsk: Banking stocks $BAC $CYN $BBT $USB $HYCY $GNTY $CAPB $FNMA $FMCC $WNRP $GS $C $MS $USB $WFC $PNC $KEY $MTB $JPM #banking #â€_'),,,,,,,,,,,,
('2017-05-07 04:32:45', 'RT @PortfolioBuzz: Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/Bâ€_'),,,,,,,,,,,,
('2017-05-07 04:30:48', 'Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/BfQ3EhInz9'),,,,,,,,,,,,
('2017-05-07 04:01:21', 'Boothbay Fund Management LLC Reduces Position in JPMorgan Chase &amp; Co. $JPM https://t.co/GUMXGZrzWl'),,,,,,,,,,,,
('2017-05-07 04:01:20', 'Biegel &amp; Waller LLC Purchases New Stake in JPMorgan Chase &amp; Co. $JPM https://t.co/Q3PsIBfVMO'),,,,,,,,,,,,
('2017-05-07 03:18:55', 'RT @ariadinvestor: $fnbc could company who took over $FNBC acquire its holding company - rallying 20% after hours!? $jpm $wfc $bac $c $gs'),,,,,,,,,,,,
('2017-05-07 03:16:36'," ""RT @jpmorgan: Proud to be one of Universum's Most Attractive US Employers. See why business undergrads rated $JPM a top employer. https://tâ€_"")",,,,,,,,,,,,
('2017-05-07 02:00:11', 'JPMorgan Chase &amp; Co. $JPM Earns Media Sentiment Score of 0.17 https://t.co/iiJw2Yqxqf'),,,,,,,,,,,,
('2017-05-07 01:59:14', 'JPMorgan Chase &amp; Co. $JPM Earns Media Sentiment Score of 0.17 https://t.co/4ThivsfWZR'),,,,,,,,,,,,
('2017-05-07 01:39:29'," ""RT @jpmorgan: In the $JPM Corporate Responsibility Report: Jamie Dimon's take on private enterprises supporting the public good. https://t.â€_"")",,,,,,,,,,,,
('2017-05-07 01:23:01', 'RT @PerScholas: $JPM New Skills for Youth comes to the South Bronx, with $6mm commitment announced today: https://t.co/GHcvI9DGX8 @jpmorganâ€_'),,,,,,,,,,,
('2017-05-07 01:21:31', 'RT @PerScholas: â€œWe want to expose young people to possible careers in technology and help them build pathwaysâ€ù @jpmorgan@Chase $jpm\nhttps:â€_'),,,,,,,,,,,,
('2017-05-07 00:54:37'," ""RT @theflynews: Week in review: How Trump's policies moved stocks $BAC $C $GS $JPM $MS $USB $WFC $ORCL $TSLA $AAPL $IBM $MSFT $FBâ€_ https://â€_"")",,,,,,,,,,,,
('2017-05-07 00:54:30', 'Banking stocks $BAC $CYN $BBT $USB $HYCY $GNTY $CAPB $FNMA $FMCC $WNRP $GS $C $MS $USB $WFC $PNC $KEY $MTB $JPMâ€_ https://t.co/axiJHLQCxk'),,,,,,,,,,,,
('2017-05-07 00:39:56', 'RT @andreascseh: #WTF J.P. Morgan The American Banking Hero Was in Reality an Impoverished Rothschild Slave #Macron #MacronLeaks $JPM httpsâ€_'),,,,,,,,,,,,
('2017-05-07 00:38:34'," ""Week in review: How Trump's policies moved stocks $BAC $C $GS $JPM $MS $USB $WFC $ORCL $TSLA $AAPL $IBM $MSFT $FBâ€_ https://t.co/Sx2Ki3PcyW"")",,,,,,,,,,,,
('2017-05-07 00:30:41', 'RT @andreascseh: #WTF J.P. Morgan The American Banking Hero Was in Reality an Impoverished Rothschild Slave #Macron #MacronLeaks $JPM httpsâ€_'),,,,,,,,,,,,
('2017-05-07 00:25:03', 'RT @andreascseh: #WTF J.P. Morgan The American Banking Hero Was in Reality an Impoverished Rothschild Slave #Macron #MacronLeaks $JPM httpsâ€_'),,,,,,,,,,,,
('2017-05-07 00:24:08', '#WTF J.P. Morgan The American Banking Hero Was in Reality an Impoverished Rothschild Slave #Macron #MacronLeaksâ€_ https://t.co/4ZTO1D87Yu'),,,,,,,,,,,,
('2017-05-07 00:08:07', 'Worlds Largest Investment Banks #InvestmentBanks #Investing #RaisingCapital $JPM $BAC $GS #Finance https://t.co/EgbEozF9vK'),,,,,,,,,,,,
('2017-05-06 22:49:32', 'Guardian Capital LP Buys 106,709 Shares of JPMorgan Chase &amp; Co. $JPM https://t.co/OcJcdoSkwp'),,,,,,,,,,,
('2017-05-06 22:49:32', 'Guardian Capital LP Buys 106,709 Shares of JPMorgan Chase &amp; Co. $JPM https://t.co/dVqZqi6czX'),,,,,,,,,,,
('2017-05-06 22:49:04', 'JPMorgan Chase &amp; Co. $JPM Shares Sold by Davy Asset Management Ltd https://t.co/umO6KRYVfT'),,,,,,,,,,,,
('2017-05-06 22:49:04', 'JPMorgan Chase &amp; Co. $JPM Shares Sold by Davy Asset Management Ltd https://t.co/emdSea3Jvu'),,,,,,,,,,,,
('2017-05-06 22:49:03', 'JPMorgan Chase &amp; Co. $JPM Shares Sold by Guardian Capital Advisors LP https://t.co/HEeOStydQm'),,,,,,,,,,,,
('2017-05-06 22:49:03', 'JPMorgan Chase &amp; Co. $JPM Shares Sold by Guardian Capital Advisors LP https://t.co/NR77GXp59p'),,,,,,,,,,,,
('2017-05-06 22:44:50'," 'Trump loves ""J""!!!\nTIP: BUY $JPM^F â†—ï¸è J P Morgan Chase &amp; Co')",,,,,,,,,,,,
('2017-05-06 22:22:45', 'RT @SharePlanner: Big banks like $JPM, $BAC, $GS and $C are looking like solid buys. Keep an eye on them.'),,,,,,,,,,
('2017-05-06 22:21:03', 'RT @PortfolioBuzz: Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/Qâ€_'),,,,,,,,,,,,
('2017-05-06 22:16:47', 'Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/QoDO11U0NO'),,,,,,,,,,,,
('2017-05-06 22:01:47', 'I Sure Would be Grateful! $VRX $AGN $MYL $MRK $TWTR $AAPL $tst $Ko $PeP $BRK $IeP $GOOG $CRM $MSFT $SHAK $PYPL $JPM\nhttps://t.co/VifCBI5D15'),,,,,,,,,,,,
('2017-05-06 20:37:49'," ""#Allergan's Adjusted EBITDA is &gt;2X EBITDA! $AGN $VRX $TWTR #BRKLiveStream $SNAP $AAPL $BRK $IEP $KO $PEP $JNJ $GILDâ€_ https://t.co/vWpRSb00pM"")",,,,,,,,,,,,
('2017-05-06 20:26:01', 'This Day in Stock Market History - Too much for here. $JPM , $BRK and the 2010 flash crash. See what happened here: https://t.co/TO8gVP6LvY'),,,,,,,,,,,
('2017-05-06 19:11:39', '$JPM chart (long) cc $XLF https://t.co/G81W5yz200'),,,,,,,,,,,,
('2017-05-06 19:03:56'," ""Liar's Poker by Michael Lewis: https://t.co/b8y3x8Enn1 $WFM $JPM $C $AAPL $TSLA $NFLX $SPY"")",,,,,,,,,,,,
('2017-05-06 18:44:19', 'Still Waiting For Wells Fargo Swamp Cleaning to be Completed! $BRK $WFC $VRX $AGN $MYL $ebs $FLXN $JPM $JAZZ $UNHâ€_ https://t.co/Bo4JsnfOkY'),,,,,,,,,,,,
('2017-05-06 18:02:03', 'JPM: Trend Following Strategies Are Now Driving Oil Prices https://t.co/0QtsCrr9Qq $JPM https://t.co/W2TPMrNhdI'),,,,,,,,,,,,
('2017-05-06 16:57:06'," ""This one's for $JPM board. I'd get rid of Dimon before activists or trust busters start knocking on your door. Acceâ€_ https://t.co/MfB5XdL37h"")",,,,,,,,,,,,
('2017-05-06 16:25:37', 'RT @kiwitrader24: $SPX new ATCH BUT very suspect looking at watch list after close 2see so many things red: $IBB $XLF $JPM $AMZN $GOOGL $FBâ€_'),,,,,,,,,,,,
('2017-05-06 16:17:01', '$WFC ROE of 10% is much higher than $BAC or $C, even better than $JPM #stocks #banking #WellsFargo https://t.co/hpf9CDizTw'),,,,,,,,,,,
('2017-05-06 16:05:28', 'RT @PortfolioBuzz: Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/3â€_'),,,,,,,,,,,,
('2017-05-06 15:56:50', 'Commented on StockTwits: 3 of 5 $INTC $JNJ $JPM $KO $MCD $MMM dark red arrows strong sell signals â€_â€_ https://t.co/1vwlrYnrpL'),,,,,,,,,,,,
('2017-05-06 15:53:49', 'Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/3bVoP8WL9K'),,,,,,,,,,,,
('2017-05-06 15:38:54', '$SPX new ATCH BUT very suspect looking at watch list after close 2see so many things red: $IBB $XLF $JPM $AMZNâ€_ https://t.co/09gTCcyuUQ'),,,,,,,,,,,,
('2017-05-06 15:09:41'," ""RT @jpmorgan: In the $JPM Corporate Responsibility Report: Jamie Dimon's take on private enterprises supporting the public good. https://t.â€_"")",,,,,,,,,,,,
('2017-05-06 14:35:51', 'Another $WFC Q:  Why not put Combs or Weschler on the board? Combs is on the $JPM board. Obviously qualified to be on $WFC and rep BRK.'),,,,,,,,,,,,
('2017-05-06 14:16:11', '#OTD 1901 - One of the most exciting 3 days in stock market history as $JPM fights for control of Northern Pacific https://t.co/E8K5jtvQB5'),,,,,,,,,,,,
('2017-05-06 14:15:35'," ""RT @jpmorgan: Proud to be one of Universum's Most Attractive US Employers. See why business undergrads rated $JPM a top employer. https://tâ€_"")",,,,,,,,,,,,
('2017-05-06 13:40:46', 'JPMorgan Chase &amp; Co. $JPM Short Interest Update https://t.co/E1kMSTLIqZ'),,,,,,,,,,,,
('2017-05-06 13:36:02'," 'RT @PrinceTweets7: #WellsFargoBank : "" Losing The Long Game "" https://t.co/poS8spwRB8 $AXP $BAC $C $ISBC $JPM $WFC $BRK.A $BRK.B https://t.â€_')",,,,,,,,,,,,
('2017-05-06 13:35:33'," '#WellsFargoBank : "" Losing The Long Game "" https://t.co/poS8spwRB8 $AXP $BAC $C $ISBC $JPM $WFC $BRK.A $BRK.B https://t.co/kzn6GFVlHU')",,,,,,,,,,,,
('2017-05-06 12:45:35', 'JPMorgan Chase &amp; Co. $JPM Shares Bought by Lincluden Management Ltd. https://t.co/vAfgAi2dtM'),,,,,,,,,,,,
('2017-05-06 12:39:24', '$JPM #JPMorgan Raised Estimates &amp; Price Target for #$RACE Ferrari on Continued Strong Execution and Solid #Q1Beat -https://t.co/PElcn95JNe'),,,,,,,,,,,,
('2017-05-06 12:39:22', '$JPM #JPMorgan on $AVGO #Broadcom -https://t.co/85tHpZ3CHc'),,,,,,,,,,,,
('2017-05-06 12:16:31', 'RT @jpmorgan: â€œOur investment supports building a link between a successful education and career.â€ù  Jamie Dimon on $JPMâ€™s New #SkillsForYouâ€_'),,,,,,,,,,,,
('2017-05-06 12:16:20', 'RT @jpmorgan: $JPM New #SkillsForYouth grant will align career &amp; technical education with in-demand jobs in #NewYorkCity. https://t.co/4Qknâ€_'),,,,,,,,,,,,
('2017-05-06 11:55:25', 'Lincoln Capital Corp Invests $2.813 Million in JPMorgan Chase &amp; Co. $JPM https://t.co/rE2mHD6lKk'),,,,,,,,,,,,
('2017-05-06 11:55:24', 'Lincoln Capital Corp Invests $2.813 Million in JPMorgan Chase &amp; Co. $JPM https://t.co/jZA3kXY7mn'),,,,,,,,,,,,
('2017-05-06 11:30:06', 'This Day in Stock Market History: 1901- $JPM bids up railroad. 1964- $BRK owner tries to pull a fast one on Buffett https://t.co/Kc2P1xk3Ti'),,,,,,,,,,,,
('2017-05-06 10:13:59', 'RT @ProfectuSystems: Grow your wealth with @ProfectuSystems trading models. $AAPL $AMZN $NFLX $GOOGL $TSLA $MSFT $VIX $SPY $VXX $UVXY $IBMâ€_'),,,,,,,,,,,,
('2017-05-06 10:12:40', 'Grow your wealth with @ProfectuSystems trading models. $AAPL $AMZN $NFLX $GOOGL $TSLA $MSFT $VIX $SPY $VXX $UVXY $IBM $WFC $JPM $C $GS'),,,,,,,,,,,,
('2017-05-06 10:05:53'," ""RT @Investing_Books: Liar's Poker by Michael Lewis: https://t.co/b8y3x8Enn1 $WFM $JPM $C $AAPL $TSLA $NFLX $SPY"")",,,,,,,,,,,,
('2017-05-06 10:03:56'," ""Liar's Poker by Michael Lewis: https://t.co/b8y3x8Enn1 $WFM $JPM $C $AAPL $TSLA $NFLX $SPY"")",,,,,,,,,,,,
('2017-05-06 09:54:22', 'JPMorgan Chase &amp; Co. $JPM Short Interest Update https://t.co/tBj8eM1zFN'),,,,,,,,,,,,
('2017-05-06 09:53:44', 'JPMorgan Chase &amp; Co. $JPM Short Interest Update https://t.co/f5CrvqMSpE'),,,,,,,,,,,,
('2017-05-06 09:42:26', 'Lincoln Capital Corp Invests $2.813 Million in JPMorgan Chase &amp; Co. $JPM https://t.co/WlxbS48Vex'),,,,,,,,,,,,
('2017-05-06 09:42:26', 'Pekin Singer Strauss Asset Management IL Sells 1,890 Shares of JPMorgan Chase &amp; Co. $JPM https://t.co/xpli8DU8Lx'),,,,,,,,,,,
('2017-05-06 09:35:44', 'Pekin Singer Strauss Asset Management IL Sells 1,890 Shares of JPMorgan Chase &amp; Co. $JPM https://t.co/5lATU6ZlMi'),,,,,,,,,,,
('2017-05-06 09:35:43', 'Pekin Singer Strauss Asset Management IL Sells 1,890 Shares of JPMorgan Chase &amp; Co. $JPM https://t.co/RwnfTK1K0l'),,,,,,,,,,,
('2017-05-06 09:35:43', 'Lincoln Capital Corp Invests $2.813 Million in JPMorgan Chase &amp; Co. $JPM https://t.co/olZYsywpfE'),,,,,,,,,,,,
