('2017-04-19 03:39:28', 'RT @JohnSpall247: $BAC #BAC #MOYNIHAN #SmallBusiness #lending UNIT HAD BEST #Production EVER #JPM $JPM @MariaBartiromo @dagenmcdowell @real‰Û_'),,,,,,,,,,,
('2017-04-19 03:38:36', 'Up And Down $BAC $C $GLW $GS $IBM $JNJ $JPM $T $VZ $MSFT $SNAP https://t.co/QtGVLSbwXF'),,,,,,,,,,,
('2017-04-19 03:32:13', 'RT @DNev47: Bank Of America: A Great Quarter That Placed The Stock On Our Radar https://t.co/kHTZNCyCr6 $C $JPM $BAC'),,,,,,,,,,,
('2017-04-19 03:18:52', 'RT @420WeedStreet: $SPY AWESOME! @RedDogT3  $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO $VIX $U‰Û_'),,,,,,,,,,,
('2017-04-19 02:59:49', 'RT @420WeedStreet: $SPY $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO $VIX $UVXY $ES_F https://t.‰Û_'),,,,,,,,,,,
('2017-04-19 02:48:07', 'When market is about to sell off or correct huge, look for weakness in #Financial.  $GS $BAC $STT $WFC $XLF $JPM.'),,,,,,,,,,
('2017-04-19 02:34:03', 'Navient Will Acquire Approximately $6.9 Billion In Education Loan Assets From JPMorgan Chase $JPM $NAVI https://t.co/ZJ8GWThpvc'),,,,,,,,,,,
('2017-04-19 02:31:40', 'RT @420WeedStreet: $SPY AWESOME! @RedDogT3  $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO $VIX $U‰Û_'),,,,,,,,,,,
('2017-04-19 02:30:50', '$SPY AWESOME! @RedDogT3  $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO‰Û_ https://t.co/xBEP79PwIX'),,,,,,,,,,,
('2017-04-19 02:26:25', '$SPY $ES_F $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO $VIX $UVXY @CNN‰Û_ https://t.co/Kl3XBgqngz'),,,,,,,,,,,
('2017-04-19 02:18:56', 'Best Practices for Equity Research Analysts : Essentials for Buy-Side and Sell-Side Analysts: https://t.co/9lNZvBQQL9 $GS $MS $JPM $C'),,,,,,,,,,,
('2017-04-19 02:12:59', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ General Counsel Sold 10,792 shares of Stock https://t.co/6Y‰Û_'),,,,,,,,,,
('2017-04-19 02:11:34', 'RT @420WeedStreet: $SPY #MOAB $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO $VIX $UVXY https://t.‰Û_'),,,,,,,,,,,
('2017-04-19 02:09:02', '$JPM This is a must join site! #InvestorsHangout $NTB $CCI $ELS-C $FGL $NKX\n\n https://t.co/4alXxxjgIF'),,,,,,,,,,,
('2017-04-19 02:07:49', '$SPY #MOAB $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO $VIX $UVXY https://t.co/H1EYTODBlk'),,,,,,,,,,,
('2017-04-19 02:07:32', 'RT @420WeedStreet: $SPY $ES_F $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO $VIX $UVXY $PCLN http‰Û_'),,,,,,,,,,,
('2017-04-19 02:03:49', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/VDqC9bue9s $JPM'),,,,,,,,,,
('2017-04-19 02:03:46', '$SPY $ES_F $SPX $QQQ $IWM $GS $CMG $BAC $AAPL $BABA $C $JPM $NFLX  $BIDU $SNAP $FB $DJI $DJIA $USO $VIX $UVXY $PCLN https://t.co/8d0WqmWbWE'),,,,,,,,,,,
('2017-04-19 02:02:37', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/VDqC9bue9s $JPM'),,,,,,,,,,
('2017-04-19 01:55:36', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/VDqC9bue9s $JPM'),,,,,,,,,,
('2017-04-19 01:54:57', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ General Counsel Sold 10,792 shares of Stock https://t.co/6Y‰Û_'),,,,,,,,,,
('2017-04-19 01:54:00', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/VDqC9bue9s $JPM'),,,,,,,,,,
('2017-04-19 01:50:30', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/VDqC9bue9s $JPM'),,,,,,,,,,
('2017-04-19 01:47:12', 'Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ General Counsel Sold 10,792 shares of Stock https://t.co/6YeOV0ptdS $JPM'),,,,,,,,,,
('2017-04-19 01:40:32', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ General Counsel Sold 10,792 shares of Stock https://t.co/qp‰Û_'),,,,,,,,,,
('2017-04-19 01:19:03', '$EHT Share your opinions here #InvestorsHangout $GS-A $JPM $DYNC $L $ZBK\n\n https://t.co/2ESgsZHUN0'),,,,,,,,,,,
('2017-04-19 01:04:03', '$PMT This is a must join site! #InvestorsHangout $JPM $LXP-C $BXMX $JELD $GJT\n\n https://t.co/0sz3wJQlJL'),,,,,,,,,,,
('2017-04-19 00:33:09'," ""America Has A New Banking King And It's 52% Undervalued https://t.co/02Zx8w2HpE $WFC $JPM"")",,,,,,,,,,,
('2017-04-19 00:29:21'," ""America Has A New Banking King And It's 52% Undervalued $WFC $JPM https://t.co/w33cfKv3U0 #Investing #Stocks https://t.co/5zjQNUyJPC"")",,,,,,,,,,,
('2017-04-19 00:28:12'," ""America Has A New Banking King And It's 52% Undervalued https://t.co/A1h4WT5QC1 $WFC $JPM"")",,,,,,,,,,,
('2017-04-19 00:28:11'," ""America Has A New Banking King And It's 52% Undervalued https://t.co/iZvE16FYMO $WFC $JPM"")",,,,,,,,,,,
('2017-04-19 00:24:12', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-19 00:14:06', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-19 00:08:41', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-19 00:04:26', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-19 00:03:29', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-19 00:01:00', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-18 23:59:21', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-18 23:58:28', 'Insider Selling: JPMorgan Chase &amp; Co. $JPM General Counsel Sells 10,792 Shares of Stock https://t.co/Tfahaxxh95'),,,,,,,,,,
('2017-04-18 23:56:08', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ General Counsel Sold 10,792 shares of Stock https://t.co/qp‰Û_'),,,,,,,,,,
('2017-04-18 23:55:45', 'Insider Selling: JPMorgan Chase &amp; Co. $JPM General Counsel Sells 10,792 Shares of Stock https://t.co/spSKy3ciUU'),,,,,,,,,,
('2017-04-18 23:55:42', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-18 23:51:47', 'RT @marketexclusive: Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ General Counsel Sold 10,792 shares of Stock https://t.co/qp‰Û_'),,,,,,,,,,
('2017-04-18 23:47:10', 'Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ COO Sold 3,405 shares of Stock https://t.co/4jRVjA65aR $JPM'),,,,,,,,,,
('2017-04-18 23:47:02', 'Insider Trading Activity JPMorgan Chase &amp; Co. (NYSE:JPM) ‰ÛÒ General Counsel Sold 10,792 shares of Stock https://t.co/qpGusO2hWu $JPM'),,,,,,,,,,
('2017-04-18 23:39:07', 'RT @marketexclusive: JPMorgan Chase &amp; Co. (NYSE:JPM) announces a quarterly dividend of \xa0$0.50 https://t.co/dOuZcal6fF $JPM'),,,,,,,,,,,
('2017-04-18 23:34:37', '$MTB.W Share your thoughts here #InvestorsHangout $TCO $TCO $EVT $JPM $JLL\n\n https://t.co/cxlTz2xB4y'),,,,,,,,,,,
('2017-04-18 23:34:34', 'RT @marketexclusive: JPMorgan Chase &amp; Co. (NYSE:JPM) announces a quarterly dividend of \xa0$0.50 https://t.co/dOuZcal6fF $JPM'),,,,,,,,,,,
('2017-04-18 23:33:56', 'Dave Landry on Swing Trading: https://t.co/SpqvWWKGCo $AMZN $SPY $PCLN $GOOGL $NFLX $C $WFM $JPM'),,,,,,,,,,,
('2017-04-18 23:33:30', 'RT @marketexclusive: JPMorgan Chase &amp; Co. (NYSE:JPM) announces a quarterly dividend of \xa0$0.50 https://t.co/dOuZcal6fF $JPM'),,,,,,,,,,,
('2017-04-18 23:33:01'," ""$JPM - Banks Rack Up Advisory Fees as Fiduciary Rule's Future Hangs https://t.co/UVCpAPhmOU"")",,,,,,,,,,,
('2017-04-18 23:23:40', 'JPMorgan Chase &amp; Co. (NYSE:JPM) announces a quarterly dividend of \xa0$0.50 https://t.co/dOuZcal6fF $JPM'),,,,,,,,,,,
('2017-04-18 23:21:46', 'Get the latest news and updates for $JPM $AFOP $ALDW $ABBV $WGP automatically with MarketBeat Daily https://t.co/nSJuDsYidj'),,,,,,,,,,,
('2017-04-18 23:19:16'," ""So You Want to Invest in Bitcoin: Here's What You Should Know  @themotleyfool #stocks $JPM", $IBM, $WFC, $INTC," $CSCO https://t.co/EXBAP4W9p6"")",,,,,,,
('2017-04-18 23:13:13', '$JPM $KKR $BAC $BACL:\n\nBanks Rack Up Advisory Fees as Fiduciary Rule‰Ûªs Future Hangs:\n\nhttps://t.co/v7Pg2MdfGS'),,,,,,,,,,,
('2017-04-18 23:06:07', '$NXJ This is a must join site! #InvestorsHangout $TIF $GSK $JPM $SRG $CHT\n\n https://t.co/PytkrRn0Yf'),,,,,,,,,,,
('2017-04-18 22:47:12', 'Stock Market Commentary For Wednesday, April 19 - $AAPL, $JWN, $JPM, $NFLX, $DDS, $BA, $JCP, $BAC, $JNJ, $AMZN, $M https://t.co/xBWP9ZoEvA')
('2017-04-18 22:45:29', 'Late-breaking on #studentloans: JPMorgan to sell $7 billion of the debt to loan giant Navient https://t.co/KVpNnKG2Pj $JPM $NAVI'),,,,,,,,,,,
('2017-04-18 22:35:36', 'Take it to the bank? .@AlBk2Comodities has his say on the #banks $GS $C $WFC $JPM https://t.co/khbfVdw4nO .@AngieMiles .@WYCC .@CBS5AZ'),,,,,,,,,,,
('2017-04-18 22:34:47'," ""RT @WallStJesus: _ÙÓ´TODAY'S ACTIVE FLOW &gt;&gt; $BAC $NFLX $AAPL $C $GS $AMZN $FB $X $FCX $JPM $KATE $F $AMD $NVDA $TSLA $BABA $BABA $JNJ $SNAP $G‰Û_"")",,,,,,,,,,,
('2017-04-18 22:16:15', 'Big banks foolish to use #AI robo-advisers; if wealthy lose money they can sue $GS $DB $C $JPM for defective product. #StockMarket'),,,,,,,,,,,
('2017-04-18 22:04:47'," ""$JPM Are banks a 'no touch'? https://t.co/1RzOuFXwys"")",,,,,,,,,,,
('2017-04-18 22:03:30', '#JPMorganChase Navient will acquire approximately $6.9 billion in education loan assets from... Read more: https://t.co/SVAKXxacIS $JPM'),,,,,,,,,,,
('2017-04-18 22:03:12'," ""RT @WallStJesus: _ÙÓ´TODAY'S ACTIVE FLOW &gt;&gt; $BAC $NFLX $AAPL $C $GS $AMZN $FB $X $FCX $JPM $KATE $F $AMD $NVDA $TSLA $BABA $BABA $JNJ $SNAP $G‰Û_"")",,,,,,,,,,,
('2017-04-18 22:00:07', 'FREE REPORT\nHow do #equity #investment #HedgeFunds see #stocks\n$FB $GE $JNJ $JPM $MSFT\nin the coming weeks?‰Û_ https://t.co/CkJ9BOXHNi'),,,,,,,,,,,
('2017-04-18 21:59:00', 'T3 Live Daily Recap - Watch Out For Geopolitical Instability\n\nhttps://t.co/Ehh4RBQ6dI\n\n$SPY $QQQ $XLF $WFC $BAC $JPM $GS $XLE $AAPL'),,,,,,,,,,,
('2017-04-18 21:58:55', '$JPM Todays trading with JPMorgan Chase &amp; Co. for $85.16 on date April 18, 2017. #Finance'),,,,,,,,,,
('2017-04-18 21:52:40', '$NAVI announced that it will purchase $JPM‰Ûªs approx. $6.9Bil education loan portfolio, comprised of $3.7Bil in.... https://t.co/8CRkylvEqL'),,,,,,,,,,
('2017-04-18 21:51:57', 'RT @marketexclusive: JPMorgan Chase&amp; Co. (NYSE:JPM) Files An 8-K Other Events https://t.co/HM4nPTL99r $JPM'),,,,,,,,,,,
('2017-04-18 21:51:22'," 'RT @jpmorgan: We are committed to staying ahead of the curve &amp; embracing technological changes."" More from Daniel Pinto on $JPM. https://t.‰Û_')",,,,,,,,,,,
('2017-04-18 21:51:13'," 'RT @jpmorgan: $JPM\'s Petno: ""We are investing in our people", technology &amp; capabilities to bring differential value to clients.‰Ûù https://t.c‰Û_'),,,,,,,,,,
('2017-04-18 21:51:11'," ""RT @jpmorgan: $JPM's Raghavan on what he looks for in banking talent and why #technology skills are a key differentiator. https://t.co/LlzA‰Û_"")",,,,,,,,,,,
('2017-04-18 21:51:08'," ""RT @jpmorgan: $JPM's Deasy tells @WSJ: Public cloud creates efficiencies and enables new #technology.  https://t.co/LHFlvRRlNI"")",,,,,,,,,,,
('2017-04-18 21:50:55', 'RT @jpmorgan: $JPM reports 1Q17 net income of $6.4B; $1.65 EPS on revenue of $25.6B; ROTCE of 13% https://t.co/fd6YicK60w'),,,,,,,,,,,
('2017-04-18 21:50:02', 'RT @marketexclusive: JPMorgan Chase&amp; Co. (NYSE:JPM) Files An 8-K Other Events https://t.co/HM4nPTL99r $JPM'),,,,,,,,,,,
('2017-04-18 21:46:31', 'RT @marketexclusive: JPMorgan Chase&amp; Co. (NYSE:JPM) Files An 8-K Other Events https://t.co/HM4nPTL99r $JPM'),,,,,,,,,,,
('2017-04-18 21:43:07', '*Breaking Update *$snap $msft $ibm $gm $ge $crm $orcl $jazz $ebs $flxn $hlf $brk $baba $jpm $wfc $bac $spy $jnj $bmy https://t.co/WE1Q7elJz3'),,,,,,,,,,,
('2017-04-18 21:43:04', 'RT @marketexclusive: JPMorgan Chase&amp; Co. (NYSE:JPM) Files An 8-K Other Events https://t.co/HM4nPTL99r $JPM'),,,,,,,,,,,
('2017-04-18 21:39:56', 'JPMorgan Chase&amp; Co. (NYSE:JPM) Files An 8-K Other Events https://t.co/HM4nPTL99r $JPM'),,,,,,,,,,,
('2017-04-18 21:28:15', '$GS $JPM $C $WFC $BAC:\n\nGoldman‰Ûªs earnings were the most disappointing ever for investors:\n\nhttps://t.co/lyMIk4lMMm'),,,,,,,,,,,
('2017-04-18 21:23:38', '**Breaking News** $snap %msft $ibm $gm $ge $crm $orcl $jazz $ebs $flxn $hlf $brk $baba $jpm $wfc $bac $spy $jnj $bmy https://t.co/1qQNWNTczl'),,,,,,,,,,,
('2017-04-18 21:18:04', '$GS $JPM $WFC $BAC $C:\n\nBreakingviews: Goldman fintech revolution can‰Ûªt come fast enough:\n\nhttps://t.co/Ih7DvXdFsR'),,,,,,,,,,,
('2017-04-18 21:17:12', 'Forget Goldman Sachs, Buy These Bank Stocks Instead https://t.co/rLo9k4169v $GS $BAC $C $PNC $JPM https://t.co/7htGmwwnTq'),,,,,,,,,,
('2017-04-18 21:08:01'," ""Short Opportunity: Capital One Financial Corporation's Deteriorating Financial Outlook https://t.co/h1QBmfcXE2 $ALLY $JPM $SC $COF"")",,,,,,,,,,,
('2017-04-18 21:07:17', 'Financial watch list $JPM $SCHW $CME. Getting ready to buy. Worthy of long term capital.'),,,,,,,,,,,
('2017-04-18 21:02:03', 'Forget Goldman Sachs (GS), Buy These Bank Stocks Instead https://t.co/PYUa1Ho6el $GS $BAC $C $PNC $JPM https://t.co/Vr4H4jYJQq'),,,,,,,,,,
('2017-04-18 20:55:16', 'RT @theflynews: Goldman plunges to year-to-date low as muted volatility hurts trading $GS $C $BAC $JPM https://t.co/m2npDKgeiv'),,,,,,,,,,,
('2017-04-18 20:52:57', 'Zacks: Brokerages Anticipate JPMorgan Chase &amp; Co. $JPM Will Announce Earnings of $1.63 Per Share https://t.co/EOHe5GZvAn'),,,,,,,,,,,
('2017-04-18 20:48:42'," ""#Navient Q1 EPS of 36c misses by 6c. Company to buy $JPM's ~$6.9B education loan portfolio.\n(.pdf):‰Û_ https://t.co/s0Qb30RuLF"")",,,,,,,,,,,
('2017-04-18 20:35:58', '$JPM Navient will acquire approximately $6.9 billion in education loan assets from... https://t.co/uQ5vfAlvid'),,,,,,,,,,,
('2017-04-18 20:33:31', 'RT @raymond10mm: $spx $nasdaq $es_f $nq_f $zb_f $cl_f $gc_f $aapl $jpm $googl $amzn $nflx $amzn $tsla $nvda $baba $gs $jpm $v Quote from Fl‰Û_'),,,,,,,,,,,
('2017-04-18 20:30:35', '$spx $nasdaq $es_f $nq_f $zb_f $cl_f $gc_f $aapl $jpm $googl $amzn $nflx $amzn $tsla $nvda $baba $gs $jpm $v Quote‰Û_ https://t.co/cywWog3wWp'),,,,,,,,,,,
('2017-04-18 20:29:09', '$XOM $amzn $googl $AVGO $AAPL $pfe $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $c $JPM $dis $MCD $mo‰Û_ https://t.co/M80Xgcd60b'),,,,,,,,,,,
('2017-04-18 20:28:37', '$JPM:\n\nNew Insider Filing on\n\nChief Operating Officer\n\nMATTHEW E ZAMES:\n\nhttps://t.co/9biMdVXG4y'),,,,,,,,,,,
('2017-04-18 20:28:21'," ""Navient to acquire JPMorgan's $6.9B in education loan assets \n\n#Navient $NAVI  to purchase #JPMorgan Chase's $JPM... https://t.co/XWHoRE6Gyy"")",,,,,,,,,,,
('2017-04-18 20:28:04', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/0sucFbfbeP'),,,,,,,,,,,
('2017-04-18 20:25:58'," ""Earnings were 'better than reasonable' for Bank of America which settled -0.4% to $22.71 https://t.co/C6jS1e3aN6  B‰Û_ https://t.co/DCBgCYPme5"")",,,,,,,,,,,
('2017-04-18 20:21:03', '$JPM $NAVI:\n\nNavient will acquire approximately $6.9 billion in education loan ‰Û_:\n\nhttps://t.co/dA36viypej'),,,,,,,,,,,
('2017-04-18 20:19:05', '$JPM - Statement of Changes in Beneficial Ownership (4) https://t.co/1VCLmRbdCP'),,,,,,,,,,,
('2017-04-18 20:19:04', '$JPM - Navient will acquire approximately $6.9 billion in education loan assets from JPMorgan Chase https://t.co/IKRRafJmZx'),,,,,,,,,,,
('2017-04-18 20:16:43'," ""J P Morgan Chase &amp; Co's Chief Operating Officer just disposed of 3","405 shares  https://t.co/bl3j32Mg1Z $JPM"")",,,,,,,,,,
('2017-04-18 20:03:29'," ""RT @WallStJesus: _ÙÓ´TODAY'S ACTIVE FLOW &gt;&gt; $BAC $NFLX $AAPL $C $GS $AMZN $FB $X $FCX $JPM $KATE $F $AMD $NVDA $TSLA $BABA $BABA $JNJ $SNAP $G‰Û_"")",,,,,,,,,,,
('2017-04-18 20:01:14', 'The LIBOR Scandal Moves Up The Power Ladder https://t.co/rflpPGTCCq $BAC $BCS $BX $C $CME $GS $ICE $JPM'),,,,,,,,,,,
('2017-04-18 19:55:15', '10 Companies That Offer Health Insurance For Part Time Employees\n$WFM $ATVI $FDX $LOW $COST $SBUX $NKE $UPS $HD $JPM\nhttps://t.co/EyEX2QM3OI'),,,,,,,,,,,
('2017-04-18 19:52:59', 'Meaningless Stock (MS)  https://t.co/Y4qvn4FrlQ  $MS #EARNINGS PREVIEW $GS $XLF $JPM'),,,,,,,,,,,
('2017-04-18 19:47:50', 'Jamie Dimon believes in this economy.  Earnings reaction to $JPM: https://t.co/x4WbuQ2CU9 #investing #podcast'),,,,,,,,,,,
('2017-04-18 19:32:35', 'RT @WestBrookRadio: #GoldmanSachs Earning Fall in first quarter - $GS $JPM $DBK $MS $C $BARC $WFC $UBS $HSBC $INGA $GLNNF $GET #Stocks http‰Û_'),,,,,,,,,,,
('2017-04-18 19:31:59', 'RT @WestBrookRadio: #GoldmanSachs Earning Fall in first quarter - $GS $JPM $DBK $MS $C $BARC $WFC $UBS $HSBC $INGA $GLNNF $GET #Stocks http‰Û_'),,,,,,,,,,,
('2017-04-18 19:22:08', '#GoldmanSachs Earning Fall in first quarter - $GS $JPM $DBK $MS $C $BARC $WFC $UBS $HSBC $INGA $GLNNF $GET #Stocks https://t.co/WuqOo0nJRc'),,,,,,,,,,,
('2017-04-18 19:18:16', '$GOOGL $JPM $GS $SNA:\n\nHere are the US states ‰ÛÓ and the companies ‰ÛÓ that use the most H ‰Û_:\n\nhttps://t.co/xcXlFtiuyK'),,,,,,,,,,,
('2017-04-18 19:07:16', 'Check out the 10 most profitable companies of the #Fortune500. $AAPL $JPM $BRKA $BAC $XOM $GOOG https://t.co/pEJF78fWpq'),,,,,,,,,,,
('2017-04-18 18:55:11', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/U9yGsL6tRA'),,,,,,,,,,,
('2017-04-18 18:52:04', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/Rvc4g4oAVg'),,,,,,,,,,,
('2017-04-18 18:51:07'," ""$GS $6 lower at day low from premkt 'disappointing' post - $BKX $XLF $JPM $BAC https://t.co/ygA3a2N0fo"")",,,,,,,,,,,
('2017-04-18 18:48:14', '$GS $C $BAC $JPM:\n\nThere‰Ûªs no ‰Û÷sugar coating‰Ûª Goldman‰Ûªs disappointing earnings, says ‰Û_:\n\nhttps://t.co/lvdmLpQ3X4'),,,,,,,,,,
('2017-04-18 18:47:14', 'Dimon Bets On America: JPMorgan Earnings Review $JPM\nhttps://t.co/T9Omkilzkq'),,,,,,,,,,,
('2017-04-18 18:28:27', 'RT @notyourcountry: Big American Banks in 2017 Are Weak, Sparking a Banking Crisis  $C $JPM $GS $BAC $MS $HSBC $XLF https://t.co/D2Ac7q9gjU‰Û_'),,,,,,,,,,
('2017-04-18 18:23:04', 'Dimon Bets On America: JPMorgan Earnings Review https://t.co/mB5Ew2yzUU $JPM'),,,,,,,,,,,
('2017-04-18 18:22:03', '$JPM:\n\nDimon Bets On America: JPMorgan Earnings Review:\n\nhttps://t.co/lpgjUMTVyF'),,,,,,,,,,,
('2017-04-18 18:20:38', 'Dimon Bets On America: JPMorgan Earnings Review https://t.co/YhPOhedD6R $JPM'),,,,,,,,,,,
('2017-04-18 18:16:06', 'JPMorgan Chase &amp; Co.  Reiterated Rating by Nomura (Ranked 13th) to Neutral $JPM #JPM https://t.co/6n85zo60jU'),,,,,,,,,,,
('2017-04-18 18:16:05', 'JPMorgan Chase &amp; Co.  Target by Keefe Bruyette (Ranked 2nd) to  $JPM #JPM https://t.co/6n85zo60jU'),,,,,,,,,,,
('2017-04-18 18:14:45', 'RT @Instaya: Long $BBVA great play #Venezuela heads 2 #Elections BBVA owns #1 Bank in Venezuela and $SAN better bet than $JPM $MS $GS $CS $‰Û_'),,,,,,,,,,,
('2017-04-18 18:07:23'," ""RT @LauraJKeller: tfw you're the only bank to miss fixed-income trading estimates \n$GS vs. $JPM $C $BAC. \nVideo: https://t.co/XhQJgS0W9b (c‰Û_"")",,,,,,,,,,,
('2017-04-18 18:03:26'," ""RT @LauraJKeller: tfw you're the only bank to miss fixed-income trading estimates \n$GS vs. $JPM $C $BAC. \nVideo: https://t.co/XhQJgS0W9b (c‰Û_"")",,,,,,,,,,,
('2017-04-18 17:58:51'," ""RT @WallStJesus: _ÙÓ´TODAY'S ACTIVE FLOW &gt;&gt; $BAC $NFLX $AAPL $C $GS $AMZN $FB $X $FCX $JPM $KATE $F $AMD $NVDA $TSLA $BABA $BABA $JNJ $SNAP $G‰Û_"")",,,,,,,,,,,
('2017-04-18 17:58:15'," ""RT @jjjinvesting: Slowing Wells Fargo's Slide https://t.co/0hWHQaEMVG $C $JPM $WFC"")",,,,,,,,,,,
('2017-04-18 17:58:12', '$GS $C $JPM $BAC $MS:\n\nGoldman shares may remain under pressure as analysts slash ‰Û_:\n\nhttps://t.co/H88qELSQ6J'),,,,,,,,,,,
('2017-04-18 17:57:44'," ""Slowing Wells Fargo's Slide https://t.co/0hWHQaEMVG $C $JPM $WFC"")",,,,,,,,,,,
('2017-04-18 17:53:31'," ""tfw you're the only bank to miss fixed-income trading estimates \n$GS vs. $JPM $C $BAC. \nVideo:‰Û_ https://t.co/ulEl5roZet"")",,,,,,,,,,,
('2017-04-18 17:52:30'," ""RT @WallStJesus: _ÙÓ´TODAY'S ACTIVE FLOW &gt;&gt; $BAC $NFLX $AAPL $C $GS $AMZN $FB $X $FCX $JPM $KATE $F $AMD $NVDA $TSLA $BABA $BABA $JNJ $SNAP $G‰Û_"")",,,,,,,,,,,
('2017-04-18 17:51:36', 'Goldman plunges to year-to-date low as muted volatility hurts trading $GS $C $BAC $JPM https://t.co/m2npDKgeiv'),,,,,,,,,,,
('2017-04-18 17:50:47'," ""_ÙÓ´TODAY'S ACTIVE FLOW &gt;&gt; $BAC $NFLX $AAPL $C $GS $AMZN $FB $X $FCX $JPM $KATE $F $AMD $NVDA $TSLA $BABA $BABA $JNJ‰Û_ https://t.co/ApDSXMGolE"")",,,,,,,,,,,
('2017-04-18 17:49:34', 'RT @RtGT_Guinness: This posted $2 from $GS all-time high.  \n\nhttps://t.co/nHJV2P81hZ\n\nComing market may prove to be real #MOAB\n\n$study $BAC‰Û_'),,,,,,,,,,,
