('2017-05-01 20:43:10', '$ES_F $SPY $GS $XLF $GOOGL $NFLX $FB $AMZN $AMD https://t.co/mjMuXBzuQG'),,,,,,,,,,,,,,,,
('2017-05-01 20:41:07', 'More Balance, Tech Continues to Push Higher $ES_F $SPY $GS $XLF $GOOGL $NFLX $FB $AMZN $AMD https://t.co/mjMuXBzuQG'),,,,,,,,,,,,,,,
('2017-05-01 20:35:43', 'Tech party to record highs $QQQ $AAPL $TSLA $FB $AMZN $NFLX $GOOGL $PCLN $ADBE $SPY $SPX $BIDU    https://t.co/RCDhQ0cmzu'),,,,,,,,,,,,,,,,
('2017-05-01 20:35:12', '$BIDU $NFLX Win-Win China Deal? https://t.co/qSuw3Wgc1X'),,,,,,,,,,,,,,,,
('2017-05-01 20:30:52', 'RT @StocksByPaige: $NFLX up 3% as positive research notes and season five of #houseofcards trailer rallies investors.\n\n#Netflix #stocks httâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 20:28:32', '$0.15 Earnings Per Share Expected for Netflix, Inc. $NFLX This Quarter https://t.co/xeOaJBfQYd'),,,,,,,,,,,,,,,
('2017-05-01 20:25:13', '$0.15 Earnings Per Share Expected for Netflix, Inc. $NFLX This Quarter https://t.co/oDyyKCGfUs'),,,,,,,,,,,,,,,
('2017-05-01 20:23:46', 'RT @JustinPulitzer: Weekend Review VIDEO 4/30 $VIX $TLT $GLD $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOG $SBUX $TSLA $BIDU $CAT $BA $PCLN htâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 20:22:19'," ""Best acting stocks in our universe TAANG ($TSLA $AAPL $AMZN $NFLX $GOOGL)   Love it that it's these guys vs $GLD $GDX $XLE!"")",,,,,,,,,,,,,,,,
('2017-05-01 20:10:01', 'My buddy @drew_punch is a great trader, real time trades, no faking. Great follow folks\n\n$SPY $AAPL $NFLX $EEM $GLDâ€_ https://t.co/fMrwn4RxD3'),,,,,,,,,,,,,,
('2017-05-01 20:05:39', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 20:04:24', '$NFLX Ahhhh...2 pm puts did perform on a bit of some profit taking. Excellent day in the pits! #stocks #investing'),,,,,,,,,,,,,,,,
('2017-05-01 20:03:55', 'NFLX-Practice $NFLX https://t.co/IbhUwZ9kwy TV_TradingIdeas'),,,,,,,,,,,,,,,,
('2017-05-01 20:03:01', 'Coâ€™s that have issued #guidance in the last 30 days https://t.co/8amEwziYqm $CMS $SBUX  $SITO $APH $CAT $SOHU $SHOO $SHW $EBAY $UNH $NFLX'),,,,,,,,,,,,,,,,
('2017-05-01 20:02:43', 'Brokerage Give Consensus Buy Rating to Netflix $NFLX https://t.co/PXJfU6rApR'),,,,,,,,,,,,,,,,
('2017-05-01 20:02:26', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 20:02:02', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 20:01:21', '$NFLX ....Warning! The Dark Overlord has a surprise coming! $$$$ #stocks #investing'),,,,,,,,,,,,,,,,
('2017-05-01 20:00:08', 'Private Twitter Feed Alerts. I trade $SPY $UVXY $IWM $QQQ $GDX $FB $AAPL $TSLA $NFLX $AMZN $PCLN $USO $BBRY  etc\n\nhttps://t.co/rTpsg1FLD7'),,,,,,,,,,,,,,,,
('2017-05-01 19:59:41', 'RT @LaMonicaBuzz: Sell in May and go away? Or buy in May and have more $ for vacay? All-time highs today for $AAPL $FB $MSFT $TSLA $NFLX $Aâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 19:58:49', 'NFLX-Practice $NFLX https://t.co/23WhixTv2S'),,,,,,,,,,,,,,,,
('2017-05-01 19:56:08', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 19:55:23', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 19:54:35'," ""No bother - just keeping buying $FANG 's like most PMs _Ÿ™„_Ÿ™ƒ!\n\n$VXX $TBT #TechBubble @CNBC $FB $AMZN $NFLX $GOOG $MSFTâ€_ https://t.co/66JQLm09y6"")",,,,,,,,,,,,,,,,
('2017-05-01 19:54:34', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 19:54:16', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 19:54:10', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 19:53:28', 'Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 19:51:54', '$NFLX (above $155) is higher than $FB. Can you believe it? _Ÿ˜œ'),,,,,,,,,,,,,,,,
('2017-05-01 19:51:07'," ""Strong price action but if you're not involved I wouldn't chase any of these names up here. $AMZN $AAPL $GOOGL $FB $NFLX etc..."")",,,,,,,,,,,,,,,,
('2017-05-01 19:49:12'," ""$NFLX Monday's ETF Movers: FDN"," GDXJ https://t.co/SIes5gqkWO"")",,,,,,,,,,,,,,,
('2017-05-01 19:46:38', 'Hacker Leaks Episodes From Netflix Show and Threatens Other Networks - https://t.co/fiHmC53SdO #InfoSec #Security $NFLX'),,,,,,,,,,,,,,,,
('2017-05-01 19:44:58', '$NFLX ..excellent. Move the weak off the stock up here. Nice.... $$ #stocks #tradeideas #investing'),,,,,,,,,,,,,,,,
('2017-05-01 19:42:55'," ""Have a great day all. It's beautiful in New York City. Only tickers mentioned today were in $BABA and gain in $NFLX. (two others not posted)"")",,,,,,,,,,,,,,,,
('2017-05-01 19:42:30', '$NFLX Max Pain is 149.00 for maturity 05/05/2017. Prev Close = 152.20.  https://t.co/EwFIXPQqmk https://t.co/VarIysJ0TU'),,,,,,,,,,,,,,,,
('2017-05-01 19:40:39'," ""$NFLX but it didn't matter as I basically broke even &amp; that's FINE -- live with it -- just know you always need a plan; execute; MOVE ON"")",,,,,,,,,,,,,,,,
('2017-05-01 19:39:09', '$NFLX Using leverage makes daytrading so difficult most will never understand and thus loss due to lack of discipline. I was 1/3 today /4'),,,,,,,,,,,,,,,,
('2017-05-01 19:38:13'," ""$NFLX and you can win"," but 99% WILL FAIL. I left $$ on the table but I couldn't care less. It's about the entry and exit pre-planned. /3"")",,,,,,,,,,,,,,,
('2017-05-01 19:37:04'," ""$NFLX I did not post this RT cuz I couldn't - I took a loss earlier in $BABA and it was posted /3 Re Netflix - MABAGE RISK ...."")",,,,,,,,,,,,,,,,
('2017-05-01 19:36:17', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:16', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:15', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:15', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:15', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:15', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:15', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:15', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:15', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:15', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:14', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:13', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:13', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:09', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:08', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:06', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:36:06', 'RT @InvestorHangout: $NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:35:45', '$NFLX With experience daytrading, and $STUDY and discipline and patience - you can see pressure points /2. Here. I wanted the $157s to $156s'),,,,,,,,,,,,,,,
('2017-05-01 19:35:37', 'RT @ihors3: April 24â€“28 Best &amp; Worst Shorts $EXRX $STX $X $TD $HMCBF $NFLX $TSLA $EXAS $GRUB $CAT @chrisdieterich @S3Partners https://t.co/â€_'),,,,,,,,,,,,,,,,
('2017-05-01 19:34:54', 'RT @ihors3: April 24â€“28 Best &amp; Worst Shorts $EXRX $STX $X $TD $HMCBF $NFLX $TSLA $EXAS $GRUB $CAT @chrisdieterich @S3Partners https://t.co/â€_'),,,,,,,,,,,,,,,,
('2017-05-01 19:34:45', '$NFLX setting forth trade execution re my methods. /1 It was literally bot at hod based on tape watching daytrading. https://t.co/f9nb5SHA3n'),,,,,,,,,,,,,,,,
('2017-05-01 19:30:51', '$NFLX Stock Live Analysis 05-01-2017 Netflix Inc. (NFLX) \n\nhttps://t.co/P3UYuO3QDb'),,,,,,,,,,,,,,,,
('2017-05-01 19:30:46', 'Netflix, Inc. $NFLX Stake Reduced by First Merchants Corp https://t.co/UT0zfgeEEI'),,,,,,,,,,,,,,,
('2017-05-01 19:30:43', 'Netflix, Inc. $NFLX Position Raised by First Midwest Bank Trust Division https://t.co/AsjTbrRaQI'),,,,,,,,,,,,,,,
('2017-05-01 19:29:24', 'RT @LaMonicaBuzz: Sell in May and go away? Or buy in May and have more $ for vacay? All-time highs today for $AAPL $FB $MSFT $TSLA $NFLX $Aâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 19:29:05', 'RT @LaMonicaBuzz: Sell in May and go away? Or buy in May and have more $ for vacay? All-time highs today for $AAPL $FB $MSFT $TSLA $NFLX $Aâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 19:28:24', 'Sell in May and go away? Or buy in May and have more $ for vacay? All-time highs today for $AAPL $FB $MSFT $TSLA $NFLX $AMZN $ATVI $EA $CRM'),,,,,,,,,,,,,,,,
('2017-05-01 19:24:37'," '@VictorZubarev 5MIN Renko on $NFLX. The ""Red Candle Buildup"".')",,,,,,,,,,,,,,,,
('2017-05-01 19:20:54', 'RT @OMillionaires: Keep trying to value $TSLA like itsâ€™ $F or $GM .. just like folks tried to value $NFLX like $BBI (gave $NFLX $1 PT) ..enâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 19:18:57', 'How to Win a Simulated Stock Trading Contest: https://t.co/cvMoTkLFU4 $TVIX $UVXY $FAS $FAZ $DWTI $UWTI $TSLA $NFLX $SPY $FB $AMD #stocks'),,,,,,,,,,,,,,,,
('2017-05-01 19:18:49', '$NFLX Looks like the Hackers creating free publicity for top Streaming Stock Netflix- And $AMZN powers ahead as well https://t.co/oyvz7tPiLV'),,,,,,,,,,,,,,,,
('2017-05-01 19:15:33', '_Ÿ˜_M A Y   D A Y  _Ÿ‘’_ŸŒˆ_Ÿ’ê F A N G\n$FB _Ÿ”¥$AMZN _Ÿ’£ $NFLX _Ÿ’° $GOOG _Ÿ’¯'),,,,,,,,,,,,,,,,
('2017-05-01 19:14:02', '$NFLX prepping for some nasty action on Tues and Weds. BINGO plays are coming!! #stocks #tradeideas #investing'),,,,,,,,,,,,,,,,
('2017-05-01 19:13:47', '#netflix &amp; HBO Now Are Both Reaching The Limit Of Their U.S. Growth $NFLX $TWX #hbo #streaming #stocks #Finance  https://t.co/16SGziR1pX'),,,,,,,,,,,,,,,,
('2017-05-01 19:13:40', '$NFLX ...the good news is that the weak will exit just under 160. The profit taking is a must! #stocks #tradeideas #investing'),,,,,,,,,,,,,,,,
('2017-05-01 19:10:06', 'Equity all time highs of note $AAPL $ADBE $ADSK $AET $AMZN $BDX $CRM $FB $FUN $MSFT $NFLX $PCLN $TSLA $UNH $WEN'),,,,,,,,,,,,,,,,
('2017-05-01 19:07:32', '$NFLX on the way https://t.co/BWInyOkhhJ'),,,,,,,,,,,,,,,,
('2017-05-01 19:06:48', 'Advancers; $AAPL, $TRCO, $SVXY, $FLT, $GOOG, $RCL, $MOMO, $AMZN, $TSLA, $NFLX-Decliners: $ITCI, $WAIR, $TVIX, $TEN, $NTRP, $RDUS, $NUGT, $PI')
('2017-05-01 19:06:14', 'Come Hither and Pay Homage to the Anointed Ones, Small, Dirty Pleb - Dr. Fly $TWTR $TSLA $NFLX $WYNN $LRCX https://t.co/NXzJPa3Tep'),,,,,,,,,,,,,,
('2017-05-01 19:03:47', '$NFLX and $TWTR Alert triggered today ...3K profits!! https://t.co/DLpnDcWsDn'),,,,,,,,,,,,,,,,
('2017-05-01 19:03:14', 'U can get excited over the moves in $TSLA, $AAPL, $FB, $NFLX, etc., but $IRBT up more %-wise...a Gilmo Report pick this past weekend...'),,,,,,,,,,,
('2017-05-01 19:00:37', 'Netflix: The Heavy Cost of Enticing New Subscribers $NFLX @netflix #netflix https://t.co/uMRz5byHeN https://t.co/IfPPurH8Ut'),,,,,,,,,,,,,,,,
('2017-05-01 19:00:02', 'Baidu - Back To Growth, With Powerful Allies https://t.co/y4HpOUAwBw $BABA $TCEHY $TCTZD $NFLX $BIDU'),,,,,,,,,,,,,,,
('2017-05-01 18:59:50', 'Conning Inc. Sells 230 Shares of Netflix, Inc. $NFLX https://t.co/JjDbZh2ckN'),,,,,,,,,,,,,,,
('2017-05-01 18:59:50', 'Conning Inc. Sells 230 Shares of Netflix, Inc. $NFLX https://t.co/14UZ7JFvs8'),,,,,,,,,,,,,,,
('2017-05-01 18:59:49', 'April 24â€“28 Best &amp; Worst Shorts $EXRX $STX $X $TD $HMCBF $NFLX $TSLA $EXAS $GRUB $CAT @chrisdieterich @S3Partnersâ€_ https://t.co/X536cnudjG'),,,,,,,,,,,,,,,,
('2017-05-01 18:56:25', '$NFLX $202 target on weekly chart after breakout on daily at $148 on big volume. $MOMO keeps going to new highs andâ€_ https://t.co/JjAYpsDxEE'),,,,,,,,,,,,,,,,
('2017-05-01 18:52:01', 'Its true, recently some paid $139 for a $180 #stock and they are well positioned, others are dragging their butts. The $NFLX power is alive.'),,,,,,,,,,,,,,
('2017-05-01 18:47:04', 'Noteworthy Monday Option Activity: $CMG $NFLX $GOOGL #stockoptions https://t.co/viDJ1kIH8w'),,,,,,,,,,,,,,,,
('2017-05-01 18:42:53', 'Shorts are Wanted @ 159.95. Get prepped for one of the best traps the Boyz have ever laid. The $NFLX churn is here. Enjoy!! #stocks #invest'),,,,,,,,,,,,,,,,
('2017-05-01 18:39:48'," ""Here's my screen pulled up while painting living room. $NFLX staying &gt; VWAP &amp; 23.6% retrace. Super bullish. Up 5.97â€_ https://t.co/rC0qIGBdz7"")",,,,,,,,,,,,,,,,
('2017-05-01 18:36:54', 'RT @howardlindzon: New blog post - The video content boom of 2017 https://t.co/0vuCy9xsc3 $nflx $goog $amzn'),,,,,,,,,,,,,,,,
('2017-05-01 18:36:35', '@mathewi @howardlindzon the real question what happens when $NFLX stumbles.....'),,,,,,,,,,,,,,,,
('2017-05-01 18:33:55'," ""Quality of Earnings by Thornton L. O'Glove: https://t.co/PLB7vpg9mB $AMZN $KORS $AAPL $IBM $GOOGL $TSLA $NFLX"")",,,,,,,,,,,,,,,,
('2017-05-01 18:25:43', 'RT @howardlindzon: New blog post - The video content boom of 2017 https://t.co/0vuCy9xsc3 $nflx $goog $amzn'),,,,,,,,,,,,,,,,
('2017-05-01 18:24:16', 'New blog post - The video content boom of 2017 https://t.co/0vuCy9xsc3 $nflx $goog $amzn'),,,,,,,,,,,,,,,,
('2017-05-01 18:24:10', 'very few stocks will have more powerful up moves than down. $AMZN $NFLX $TSLA are a few...'),,,,,,,,,,,,,,,,
('2017-05-01 18:23:31', 'RT @davidmoadel: $AMZN Seems like Jeff Bezos might become the first trillionaire... #stockmarket #stocks #investing #finance $AAPL $AMZN $Nâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 18:21:14', '$NFLX trading +3% higher &amp; achieved a new ATH on larger than avg. vol. so far today. Can $NFLX continue to climb higher? Share an idea'),,,,,,,,,,,,,,,,
('2017-05-01 18:15:40', '$nflx  put https://t.co/2aDGJekdDF'),,,,,,,,,,,,,,,,
('2017-05-01 18:15:14', 'Facebook, Netflix, Other Big Caps Rally, Yet Dow Lags $FB $NFLX https://t.co/74bog6NuoI $AMZN $AAPL $MSFT $GOOGL $TSLA $Z $GOOG'),,,,,,,,,,,,,
('2017-05-01 18:14:31', 'Inside Technical Analysis Of $AAPL, $AMZN $FB $NFLX $QQQ... https://t.co/IeDOFKaGD2'),,,,,,,,,,,,,,,
('2017-05-01 18:12:24'," ""@trish_regan OK", I'm done with this diversification Bullshit," back to full on Momentum Stocks\n$ADBE\n$AAPL\n$PCLN\n$AMZN\n$ADSK\n$MTN\n$DPZ\n$NFLX"")",,,,,,,,,,,,,,
('2017-05-01 18:11:53', '$NFLX congrats to the long , my puts got killed today.'),,,,,,,,,,,,,,,
('2017-05-01 18:07:28'," 'US Fed appeals court declines to rehear challenge to ""net neutrality"" rules - $NFLX $GOOG $FB $AMZN $AAPL $P $SNAP $TWTR $MSFT')",,,,,,,,,,,,,,,,
('2017-05-01 18:07:13', 'As our thanks, please choose one of these free trading guides:\n\nhttps://t.co/JTDXZ3j6tY\n\n$NFLX $TSLA $AAPL #MAGA $GS $FB $AMZN $GOOGL $NVDA'),,,,,,,,,,,,,,,
('2017-05-01 18:07:13', 'As our thanks, please choose one of these free trading guides:\n\nhttps://t.co/4mJzTXVIW7\n\n$NFLX $TSLA $AAPL #MAGA $GS $FB $AMZN $GOOGL $NVDA'),,,,,,,,,,,,,,,
('2017-05-01 18:07:13', 'As our thanks, please choose one of these free trading guides:\n\nhttps://t.co/02a8LnzvOL\n\n$NFLX $TSLA $AAPL #MAGA $GS $FB $AMZN $GOOGL $NVDA'),,,,,,,,,,,,,,,
('2017-05-01 18:07:13', 'As our thanks, please choose one of these free trading guides:\n\nhttps://t.co/M4atUQr2Zu\n\n$NFLX $TSLA $AAPL #MAGA $GS $FB $AMZN $GOOGL $NVDA'),,,,,,,,,,,,,,,
('2017-05-01 18:07:05', '5.01.17 Elliott Wave Updates For F.A.N.G. â€“ $FB $AMZN $NFLX $GOOGL https://t.co/g0YQxpSlGO'),,,,,,,,,,,,,,,,
('2017-05-01 18:06:52', '$AAPL has enough cash to buy ALL of the US car makers (not just $TSLA) and still have $80 in the bank to buy $NFLX.â€_ https://t.co/Q4vUPkpjxe'),,,,,,,,,,,,,,,,
('2017-05-01 17:59:49', 'RT @JamieEvel: $SPY $QQQ $AAPL $TSLA $NFLX $MSFT This is how the market leaves most behind as it marches highr.Those who left behind is shoâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 17:59:48', 'RT @SmartStockTrend: Lots of leadership in large cap tech so far TODAY $AAPL $AMZN $FB $GOOGL $MSFT $PCLN $NFLX $QQQ $SPY #nasdaq #apple #tâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 17:59:15', '$NFLX Daily\non the 4/19  Pivot L=138.56,"\nthe CRSI=17 \nplay with the ""Z"" team! _Ÿ_©_Ÿ˜__Ÿ”®')",,,,,,,,,,,,,,,
('2017-05-01 17:58:51', 'RT @OMillionaires: Keep trying to value $TSLA like itsâ€™ $F or $GM .. just like folks tried to value $NFLX like $BBI (gave $NFLX $1 PT) ..enâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 17:57:14', '@_RealNewman_ @nobullshytrader Lol - the poser THOUGHT he had one right - $NFLX short - and he even fucked that up!'),,,,,,,,,,,,,,,,
('2017-05-01 17:54:37'," ""@TraceyRyniec It's not meaningless. The CEO of $NFLX has sold $49M since January &amp; it's still up &gt;$25/sh since thenâ€_ https://t.co/tBWCwNStLi"")",,,,,,,,,,,,,,,,
('2017-05-01 17:53:28', 'RT @WatchlistN: Netflix, Inc. $NFLX Stake Reduced by First Merchants Corp https://t.co/dLmuYRImFG'),,,,,,,,,,,,,,,
('2017-05-01 17:53:25', 'Another strong week already f\\u2026 $NFLX https://t.co/ccnnwMzhGB TV_TradingIdeas'),,,,,,,,,,,,,,,,
('2017-05-01 17:52:19', 'Netflix, Inc. $NFLX Position Cut by AMF Pensionsforsakring AB https://t.co/Hooe7VprwO'),,,,,,,,,,,,,,,
('2017-05-01 17:51:46'," ""RT @VictorZubarev: Mayday", Mayday!\nNothing but blue skies.. \nVZMOMO Daily\nfor  $NFLX  â_¡ï¸è\nCRSI on 4/26 was 32," now 81\nSQZMOM  doin' its thinâ€_"")",,,,,,,,,,,,,,
('2017-05-01 17:51:31', '$NFLX Daily\nVZMOMO signaled on\n4/25: Buy the Open 147.46\nnow 157.51 \n144dma=131.44\n377dma=112.54\nIn great shape'),,,,,,,,,,,,,,,,
('2017-05-01 17:51:17', 'RT @WallStJesus: BULL SWEEPER ACTIVITY IN $NFLX $TWTR $TER $KBR $GLD'),,,,,,,,,,,,,,,,
('2017-05-01 17:51:04', 'Netflix, Inc. $NFLX Stake Reduced by First Merchants Corp https://t.co/dLmuYRImFG'),,,,,,,,,,,,,,,
('2017-05-01 17:50:30', 'Another strong week already f\\u2026 $NFLX https://t.co/IjUolZvodi'),,,,,,,,,,,,,,,,
('2017-05-01 17:50:15', 'RT @davidmoadel: $AMZN Seems like Jeff Bezos might become the first trillionaire... #stockmarket #stocks #investing #finance $AAPL $AMZN $Nâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 17:49:25', '5.01.17 Elliott Wave Updates For F.A.N.G. - $FB $AMZN $NFLX $GOOGL -  https://t.co/HAYu2nct6f'),,,,,,,,,,,,,,,,
('2017-05-01 17:49:12'," ""$NFLX What's in the Cards for TiVo (TIVO) this Earnings Season? https://t.co/TWYkAJspLS"")",,,,,,,,,,,,,,,,
('2017-05-01 17:49:11'," ""$NFLX Netflix's Adam Sandler Math Doesn't Make Sense https://t.co/1prW5su3L8"")",,,,,,,,,,,,,,,,
('2017-05-01 17:49:10'," ""RT @VictorZubarev: Mayday", Mayday!\nNothing but blue skies.. \nVZMOMO Daily\nfor  $NFLX  â_¡ï¸è\nCRSI on 4/26 was 32," now 81\nSQZMOM  doin' its thinâ€_"")",,,,,,,,,,,,,,
